1.20449e-06	-0.0212157	1.21869e-06	-0.0230038	0.508442	0.422099	90.1651	70.8221	1.20361e-06	-0.0227356	1.21858e-06	-0.0240266	1.20349e-06	-0.0253057	1.21853e-06	-0.0240171	1.20347e-06	-0.0230396	1.21844e-06	-0.0243425	1.20326e-06	-0.0211465	1.21842e-06	-0.0227118	1.20332e-06	-0.0259149	1.21845e-06	-0.0260651	1.20341e-06	-0.0237024	1.21837e-06	-0.0246143	1.20321e-06	-0.0212193	1.21831e-06	-0.0221145	1.20334e-06	-0.0248909	1.21805e-06	-0.0253701	1.20303e-06	-0.0243533	1.2183e-06	-0.0228822	1.2033e-06	-0.0243628	1.21836e-06	-0.0263667	1.2034e-06	-0.0253129	1.21844e-06	-0.022769	1.20344e-06	-0.0257754	1.21858e-06	-0.0257623	1.20356e-06	-0.0252652	1.21861e-06	-0.0255096	0.508538	0.422522	0.508635	0.423001	0.508589	0.422924	0.508903	0.423199	0.508277	0.422479	0.508605	0.42273	0.508703	0.421517	0.508825	0.421498	0.508201	0.423476	0.508533	0.422821	0.508389	0.422997	0.508285	0.420963	0.508693	0.424002	90.1719	71.737	90.162	72.433	90.1354	72.9537	90.1884	71.7239	90.137	69.4327	90.1658	70.5456	90.1839	72.8042	90.1466	72.8248	90.1869	66.695	90.2426	68.1406	90.2568	68.4756	90.3014	67.2348	90.2125	68.1703
1.2045e-06	-0.0208306	1.21867e-06	-0.0231206	0.508543	0.42191	90.1752	70.9863	1.20364e-06	-0.0226772	1.21857e-06	-0.0232553	1.20351e-06	-0.0247049	1.21848e-06	-0.0240362	1.20348e-06	-0.0240684	1.2184e-06	-0.0246084	1.20327e-06	-0.0210476	1.21842e-06	-0.0224578	1.20334e-06	-0.0259149	1.21841e-06	-0.0250053	1.20338e-06	-0.0235796	1.21837e-06	-0.0246739	1.20325e-06	-0.0217736	1.2183e-06	-0.0226355	1.20334e-06	-0.024972	1.21802e-06	-0.0255549	1.20301e-06	-0.0247228	1.21825e-06	-0.0221431	1.20333e-06	-0.0240386	1.21835e-06	-0.0255203	1.20337e-06	-0.0254405	1.21844e-06	-0.0232661	1.20346e-06	-0.0253177	1.21861e-06	-0.0258636	1.20358e-06	-0.0246799	1.21857e-06	-0.0246084	0.508808	0.422605	0.508468	0.423257	0.508327	0.423253	0.508857	0.423529	0.508097	0.422497	0.508666	0.42311	0.508639	0.421658	0.508752	0.422488	0.508533	0.423938	0.508385	0.423061	0.50819	0.423379	0.508449	0.420727	0.50854	0.424056	90.1942	71.5591	90.1788	72.4288	90.1619	73.078	90.1798	71.2431	90.134	69.4212	90.1536	70.7866	90.199	72.4575	90.1541	72.7508	90.164	66.4003	90.2384	68.1905	90.259	68.3699	90.2621	67.8165	90.2337	68.3325
1.20448e-06	-0.0208521	1.21862e-06	-0.0230086	0.508794	0.423133	90.1527	71.2642	1.20367e-06	-0.022496	1.21855e-06	-0.0235331	1.20351e-06	-0.0242507	1.21846e-06	-0.0231779	1.20349e-06	-0.02442	1.21833e-06	-0.0253475	1.20331e-06	-0.0215626	1.2184e-06	-0.0223565	1.20336e-06	-0.0263119	1.21842e-06	-0.0251496	1.20337e-06	-0.0244868	1.21835e-06	-0.0243068	1.20332e-06	-0.0214863	1.2183e-06	-0.0225365	1.20333e-06	-0.0261307	1.21798e-06	-0.0263286	1.20298e-06	-0.0253439	1.21823e-06	-0.0231087	1.20333e-06	-0.0247133	1.21836e-06	-0.0250673	1.20334e-06	-0.0247359	1.21845e-06	-0.0242317	1.20349e-06	-0.0255132	1.21864e-06	-0.0259292	1.20359e-06	-0.0252819	1.21851e-06	-0.0249052	0.508789	0.422279	0.508633	0.423095	0.50825	0.423534	0.508697	0.423024	0.508281	0.422245	0.508502	0.423189	0.508329	0.421745	0.508869	0.423	0.508368	0.424227	0.508441	0.4233	0.508473	0.422405	0.508399	0.421655	0.508207	0.424138	90.1422	71.6588	90.2173	72.3147	90.1526	73.1275	90.1971	70.9031	90.1689	69.6883	90.1481	70.8591	90.182	72.8017	90.1796	72.8121	90.174	66.7256	90.2346	68.5689	90.2517	68.2128	90.232	68.2311	90.2408	68.4977
1.20447e-06	-0.0209308	1.21858e-06	-0.0228155	0.508689	0.424103	90.1543	71.3838	1.20368e-06	-0.02316	1.21853e-06	-0.0236118	1.20352e-06	-0.0239778	1.21846e-06	-0.0234044	1.2035e-06	-0.0250828	1.21832e-06	-0.0250959	1.20339e-06	-0.0219476	1.21838e-06	-0.0220692	1.20337e-06	-0.026387	1.21844e-06	-0.0258219	1.20339e-06	-0.0238466	1.21833e-06	-0.0244212	1.20337e-06	-0.0216913	1.21829e-06	-0.0220859	1.20333e-06	-0.0258029	1.21796e-06	-0.0262427	1.20298e-06	-0.0253332	1.21824e-06	-0.0241208	1.20331e-06	-0.0257671	1.21836e-06	-0.0251007	1.20336e-06	-0.0247848	1.21845e-06	-0.0237179	1.20348e-06	-0.0247931	1.21862e-06	-0.0256336	1.20358e-06	-0.0262404	1.21848e-06	-0.0248373	0.508597	0.422583	0.508448	0.422847	0.508437	0.423887	0.5089	0.422261	0.508504	0.422385	0.508475	0.423334	0.5085	0.422117	0.508966	0.423199	0.50845	0.424509	0.508306	0.422925	0.50856	0.422119	0.50844	0.422336	0.508275	0.424491	90.1547	71.7037	90.2051	72.5946	90.1801	73.0944	90.1691	71.6034	90.2188	69.5662	90.1523	70.5686	90.1701	73.136	90.1869	72.7457	90.1665	67.0432	90.223	68.7656	90.2369	68.7145	90.242	68.2797	90.2126	68.2931
1.20451e-06	-0.0216877	1.21857e-06	-0.0224626	0.508585	0.423796	90.1627	71.627	1.20367e-06	-0.0230718	1.2185e-06	-0.0237787	1.20352e-06	-0.0247407	1.21845e-06	-0.0247431	1.2035e-06	-0.0262821	1.21836e-06	-0.0236011	1.20344e-06	-0.0215662	1.21836e-06	-0.0219619	1.2034e-06	-0.0265765	1.21841e-06	-0.0261772	1.20341e-06	-0.0241327	1.21831e-06	-0.0241506	1.20336e-06	-0.021919	1.21828e-06	-0.0221467	1.20334e-06	-0.0250959	1.21797e-06	-0.0260508	1.203e-06	-0.0245786	1.21824e-06	-0.0242078	1.20328e-06	-0.025996	1.21836e-06	-0.0259399	1.20337e-06	-0.0248575	1.21842e-06	-0.0225616	1.20345e-06	-0.0247526	1.21859e-06	-0.0251341	1.20356e-06	-0.0259566	1.21846e-06	-0.0246978	0.508636	0.423205	0.508183	0.423536	0.508609	0.424551	0.508698	0.42353	0.508412	0.422533	0.508471	0.422469	0.508517	0.421737	0.509027	0.423083	0.508562	0.42438	0.508248	0.422804	0.508376	0.422826	0.50824	0.422726	0.507976	0.423933	90.1613	71.8539	90.1926	72.3918	90.1695	73.1612	90.1595	71.7264	90.1865	69.359	90.1642	70.5951	90.1563	73.0528	90.1927	72.4918	90.1637	67.1389	90.2212	68.6562	90.2435	69.261	90.2572	67.8652	90.1974	68.1715
1.20457e-06	-0.0215733	1.21856e-06	-0.0218117	0.508596	0.424545	90.1514	71.9861	1.20367e-06	-0.0230885	1.21848e-06	-0.023998	1.20353e-06	-0.0252485	1.21844e-06	-0.0235724	1.20347e-06	-0.0264394	1.21838e-06	-0.0237799	1.20343e-06	-0.0224423	1.21835e-06	-0.0220335	1.20343e-06	-0.0265872	1.21836e-06	-0.0261402	1.20344e-06	-0.0239336	1.21826e-06	-0.0231314	1.20336e-06	-0.0222969	1.21828e-06	-0.0222492	1.20336e-06	-0.0252688	1.21799e-06	-0.0258422	1.20301e-06	-0.0243199	1.21826e-06	-0.0239539	1.20327e-06	-0.0267911	1.21835e-06	-0.0267065	1.20337e-06	-0.025177	1.21839e-06	-0.0228179	1.20344e-06	-0.0253153	1.21858e-06	-0.0251412	1.20355e-06	-0.0252163	1.21846e-06	-0.0246191	0.50866	0.423226	0.508466	0.423794	0.508451	0.425338	0.508813	0.423874	0.508442	0.423055	0.508586	0.421991	0.50856	0.422586	0.508742	0.423669	0.508807	0.424279	0.508397	0.423405	0.508275	0.423564	0.508347	0.422876	0.507938	0.424423	90.1733	71.695	90.1868	72.5941	90.1133	73.1919	90.1796	71.4799	90.1978	69.5709	90.1905	70.9013	90.1661	73.037	90.1647	72.802	90.1699	67.2116	90.2012	68.8538	90.2564	69.6444	90.2367	67.8355	90.2	68.389
1.20458e-06	-0.0215566	1.21856e-06	-0.0214899	0.508479	0.424745	90.1437	71.8829	1.20369e-06	-0.022428	1.21848e-06	-0.0234318	1.20356e-06	-0.0242984	1.21844e-06	-0.0227463	1.20347e-06	-0.025425	1.21834e-06	-0.0249314	1.20339e-06	-0.0233448	1.21834e-06	-0.0226486	1.20346e-06	-0.0268006	1.21834e-06	-0.0261617	1.20345e-06	-0.0246847	1.21821e-06	-0.0236356	1.20339e-06	-0.0228941	1.21827e-06	-0.021919	1.20337e-06	-0.0252545	1.21799e-06	-0.0268543	1.20302e-06	-0.0247371	1.21828e-06	-0.0242817	1.20326e-06	-0.0267982	1.21834e-06	-0.0268984	1.20339e-06	-0.0256634	1.21838e-06	-0.0236046	1.20345e-06	-0.0255215	1.21857e-06	-0.0258338	1.20356e-06	-0.0253975	1.21844e-06	-0.0249827	0.508451	0.423341	0.508537	0.424675	0.508326	0.425905	0.50869	0.423584	0.508533	0.423799	0.508446	0.42305	0.508626	0.423236	0.508813	0.423739	0.508534	0.424362	0.508636	0.423505	0.508283	0.424379	0.508424	0.422711	0.50804	0.425107	90.1475	71.5864	90.1619	72.7931	90.1203	72.8717	90.2133	71.5214	90.2015	69.6807	90.1876	71.227	90.1772	72.9736	90.131	73.1147	90.1591	67.3871	90.2056	68.6994	90.2369	69.3594	90.2353	67.8025	90.1775	68.6032
1.20455e-06	-0.0203693	1.21854e-06	-0.0215137	0.508332	0.425312	90.1398	71.9389	1.20372e-06	-0.0228286	1.21846e-06	-0.0233483	1.2036e-06	-0.0242019	1.21844e-06	-0.0227177	1.20351e-06	-0.0250185	1.21829e-06	-0.0253665	1.20339e-06	-0.0226068	1.21833e-06	-0.022608	1.20348e-06	-0.0270498	1.21834e-06	-0.0262356	1.20343e-06	-0.0248253	1.21819e-06	-0.0231552	1.20343e-06	-0.0230384	1.21826e-06	-0.0219297	1.20337e-06	-0.0238943	1.21798e-06	-0.0267863	1.20305e-06	-0.0235713	1.21827e-06	-0.0236487	1.2033e-06	-0.0255716	1.2183e-06	-0.026958	1.20342e-06	-0.0256526	1.21839e-06	-0.0228596	1.20348e-06	-0.0257778	1.21853e-06	-0.0257087	1.20359e-06	-0.0256824	1.21841e-06	-0.0258374	0.508355	0.423484	0.508558	0.424621	0.508336	0.425993	0.508516	0.423983	0.508757	0.423995	0.508591	0.424058	0.508554	0.423733	0.508904	0.423926	0.508603	0.42443	0.508628	0.423437	0.508358	0.423899	0.508642	0.42285	0.508418	0.425541	90.1655	71.6387	90.1545	72.7721	90.1495	72.8995	90.1825	71.4577	90.1917	69.7628	90.1762	71.0272	90.175	73.1074	90.1328	73.2418	90.15	67.4561	90.2021	68.6143	90.2417	68.8876	90.2472	67.5626	90.201	68.3473
1.20453e-06	-0.0196934	1.21852e-06	-0.022285	0.508658	0.425422	90.1633	71.7359	1.20373e-06	-0.022428	1.21844e-06	-0.0237155	1.20361e-06	-0.0236678	1.21842e-06	-0.0226176	1.20355e-06	-0.0250304	1.21827e-06	-0.0252569	1.20342e-06	-0.0230992	1.21831e-06	-0.023998	1.20349e-06	-0.0271213	1.21837e-06	-0.0271451	1.20343e-06	-0.0244915	1.2182e-06	-0.0229585	1.20342e-06	-0.0223815	1.21825e-06	-0.0219893	1.20338e-06	-0.0246096	1.21795e-06	-0.026145	1.20306e-06	-0.0230193	1.21824e-06	-0.0231195	1.20334e-06	-0.0243783	1.21826e-06	-0.02666	1.20343e-06	-0.0247407	1.2184e-06	-0.0229239	1.20349e-06	-0.0264013	1.21848e-06	-0.0269508	1.20363e-06	-0.0253153	1.21837e-06	-0.0255775	0.508281	0.42393	0.508558	0.424677	0.508332	0.425729	0.50879	0.423954	0.508344	0.42351	0.508747	0.424317	0.50864	0.424067	0.50891	0.424751	0.508821	0.424899	0.50874	0.424348	0.508507	0.423622	0.508746	0.423334	0.508664	0.425599	90.1982	71.721	90.1392	72.8228	90.1464	73.0202	90.1873	71.5893	90.1748	69.8267	90.1512	70.8995	90.1411	73.3073	90.1452	73.3468	90.159	67.2954	90.2162	68.9674	90.2305	69.2232	90.2284	67.5715	90.2144	67.4656
1.20456e-06	-0.0196326	1.2185e-06	-0.0218928	0.508749	0.425807	90.1737	71.7429	1.20373e-06	-0.0218511	1.21845e-06	-0.023334	1.20361e-06	-0.0242257	1.21838e-06	-0.0220299	1.20357e-06	-0.0245285	1.21827e-06	-0.0252664	1.20346e-06	-0.0232351	1.2183e-06	-0.0240839	1.20351e-06	-0.0279272	1.21839e-06	-0.0268304	1.20345e-06	-0.0242746	1.21822e-06	-0.0234866	1.20338e-06	-0.0227582	1.21825e-06	-0.022651	1.20339e-06	-0.0250769	1.21792e-06	-0.0251126	1.20306e-06	-0.0237048	1.21821e-06	-0.0231266	1.20336e-06	-0.0233841	1.21826e-06	-0.0267982	1.20343e-06	-0.0231814	1.21838e-06	-0.0238156	1.2035e-06	-0.0270939	1.21846e-06	-0.0270164	1.20365e-06	-0.02491	1.21839e-06	-0.0254261	0.508494	0.424477	0.508561	0.424862	0.508419	0.426741	0.508603	0.425011	0.508276	0.424262	0.50853	0.424695	0.508459	0.424454	0.508435	0.424718	0.508657	0.425392	0.508651	0.424677	0.508659	0.42423	0.508349	0.42356	0.508703	0.425053	90.1952	71.4815	90.1199	73.0073	90.139	72.9717	90.2105	71.7035	90.1973	69.8568	90.1743	70.9053	90.142	73.253	90.146	73.1343	90.1566	67.2707	90.235	69.038	90.2185	69.3559	90.2521	67.2406	90.225	67.5696
